X,exp_date,sampleID,clutch_number,reef.abbrv,tank,dev.temp,replicate,system,chamber,rep,male,female,region,population,male_standard_length,male_mass,female_standard_length,female_mass,male_lat,male_long,female_lat,female_long,clutch_order,days_in_treatment,egg_count,date_of_hatch,hatching_time,hatching_success,intercept_b0,slope_b1,rsq,row,endrow,time,time_lag_sec,time_lag_min,endtime,oxy,endoxy,rate.input,rank,rate,oxy.unit,time.unit,volume,mass,area,S,t,P,rate.abs,rate.m.spec,rate.a.spec,output.unit,rate.output,rate.output2,Temperature,age
54,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,59,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,1835.837575,-0.067993882,0.984,17271,17360,25572.16,23200.41,386.6735,25692.23,97.261,88.816,-0.061144575,1,-0.061144575,%Air,sec,0.07051,0.0014525,NA,37,35.797,1.019,-0.879112978,-605.2412929,NA,mgO2/hr/kg,605.2412929,0.879112978,35.997,115
55,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,60,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,1816.059766,-0.066135108,0.967,17568,17657,25972.31,23600.56,393.3426667,26092.03,98.39,90.819,-0.059171297,1,-0.059171297,%Air,sec,0.07051,0.0014525,NA,37,35.868,1.019,-0.849854468,-585.0977405,NA,mgO2/hr/kg,585.0977405,0.849854468,36.068,115
56,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,61,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,1825.768124,-0.065544778,0.993,17865,17955,26372.32,24000.57,400.0095,26493.32,97.558,89.588,-0.058466269,1,-0.058466269,%Air,sec,0.07051,0.0014525,NA,37,36.037,1.019,-0.83764734,-576.6935215,NA,mgO2/hr/kg,576.6935215,0.83764734,36.237,115
57,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,62,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,2316.416744,-0.082898096,0.984,18163,18252,26773.14,24401.39,406.6898333,26892.91,96.683,87.166,-0.075705016,1,-0.075705016,%Air,sec,0.07051,0.0014525,NA,37,36.141,1.019,-1.082974497,-745.5934576,NA,mgO2/hr/kg,745.5934576,1.082974497,36.341,115
58,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,63,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,1892.983694,-0.066100853,0.975,18460,18549,27172.67,24800.92,413.3486667,27292.23,96.794,87.993,-0.058793425,1,-0.058793425,%Air,sec,0.07051,0.0014525,NA,37,36.303,1.019,-0.83905822,-577.6648672,NA,mgO2/hr/kg,577.6648672,0.83905822,36.503,115
59,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,64,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,2497.108582,-0.087000437,0.984,18757,18846,27572.05,25200.3,420.005,27691.58,97.5,88.25,-0.07957868,1,-0.07957868,%Air,sec,0.07051,0.0014525,NA,37,36.311,1.019,-1.135557756,-781.7953572,NA,mgO2/hr/kg,781.7953572,1.135557756,36.511,115
60,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,65,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,2608.507163,-0.089792086,0.994,19055,19144,27972.43,25600.68,426.678,28092,96.59,85.908,-0.082255702,1,-0.082255702,%Air,sec,0.07051,0.0014525,NA,37,36.424,1.019,-1.171820018,-806.7607694,NA,mgO2/hr/kg,806.7607694,1.171820018,36.624,115
61,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,66,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,2663.016192,-0.090522598,0.995,19353,19442,28372.69,26000.94,433.349,28492.18,94.835,83.605,-0.082871639,1,-0.082871639,%Air,sec,0.07051,0.0014525,NA,37,36.595,1.019,-1.17765043,-810.7748229,NA,mgO2/hr/kg,810.7748229,1.17765043,36.795,115
62,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,67,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,2499.175191,-0.083540782,0.972,19651,19740,28772.86,26401.11,440.0185,28892.49,94.022,84.528,-0.075775242,1,-0.075775242,%Air,sec,0.07051,0.0014525,NA,37,36.703,1.019,-1.075112251,-740.1805512,NA,mgO2/hr/kg,740.1805512,1.075112251,36.903,115
63,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,68,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,2769.325508,-0.091669425,0.992,19948,20037,29171.99,26800.24,446.6706667,29291.7,95.695,84.115,-0.083789611,1,-0.083789611,%Air,sec,0.07051,0.0014525,NA,37,36.739,1.019,-1.188197984,-818.0364781,NA,mgO2/hr/kg,818.0364781,1.188197984,36.939,115
64,14/07/2023,120.CPRE.154.30.1,120,CPRE,154,30,1,ASUS,ch3,69,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,3027.77787,-0.099096909,0.973,20246,20335,29572.71,27200.96,453.3493333,29692.31,96.801,86.228,-0.091102393,1,-0.091102393,%Air,sec,0.07051,0.0014525,NA,37,36.88,1.019,-1.28924896,-887.6068572,NA,mgO2/hr/kg,887.6068572,1.28924896,37.08,115
1,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,2,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,383.0388769,-0.042975485,0.991,461,581,6587.96,0,0,6707.96,99.569,94.447,-0.042895944,1,-0.042895944,%Air,sec,0.0716,0.0014385,NA,36,30.202,1.019,-0.685551446,-476.5738244,NA,mgO2/hr/kg,476.5738244,0.685551446,30.202,112
2,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,3,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,445.8553416,-0.049569997,0.995,861,981,6987.96,400,6.666666667,7107.96,99.319,93.696,-0.04942985,1,-0.04942985,%Air,sec,0.0716,0.0014385,NA,36,30.218,1.019,-0.789775431,-549.0270636,NA,mgO2/hr/kg,549.0270636,0.789775431,30.218,112
3,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,4,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,393.7462425,-0.039805836,0.992,1261,1381,7387.96,800,13.33333333,7507.96,99.722,94.891,-0.039605082,1,-0.039605082,%Air,sec,0.0716,0.0014385,NA,36,30.214,1.019,-0.632838092,-439.9291568,NA,mgO2/hr/kg,439.9291568,0.632838092,30.214,112
4,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,5,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,439.2203331,-0.043504418,0.993,1661,1781,7787.96,1200,20,7907.96,100.12,95.423,-0.043243056,1,-0.043243056,%Air,sec,0.0716,0.0014385,NA,36,30.214,1.019,-0.690968233,-480.3394041,NA,mgO2/hr/kg,480.3394041,0.690968233,30.214,112
5,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,6,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,422.5811646,-0.039355636,0.993,2061,2181,8187.96,1600,26.66666667,8307.96,100.13,95.76,-0.039033668,1,-0.039033668,%Air,sec,0.0716,0.0014385,NA,36,30.244,1.019,-0.623412955,-433.3770974,NA,mgO2/hr/kg,433.3770974,0.623412955,30.244,112
6,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,7,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,443.0028002,-0.03988464,0.99,2461,2581,8587.96,2000,33.33333333,8707.96,100.19,95.482,-0.039502065,1,-0.039502065,%Air,sec,0.0716,0.0014385,NA,36,30.317,1.019,-0.630169226,-438.0738451,NA,mgO2/hr/kg,438.0738451,0.630169226,30.317,112
7,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,8,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,435.9337519,-0.037322553,0.993,2861,2981,8987.96,2400,40,9107.96,100.48,95.988,-0.036879371,1,-0.036879371,%Air,sec,0.0716,0.0014385,NA,36,30.418,1.019,-0.587396301,-408.3394518,NA,mgO2/hr/kg,408.3394518,0.587396301,30.418,112
8,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,9,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,439.4587488,-0.036090005,0.997,3261,3381,9387.96,2800,46.66666667,9507.96,100.63,96.252,-0.035586216,1,-0.035586216,%Air,sec,0.0716,0.0014385,NA,36,30.502,1.019,-0.56605237,-393.5018214,NA,mgO2/hr/kg,393.5018214,0.56605237,30.502,112
9,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,10,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,495.285111,-0.040322657,0.996,3661,3781,9787.96,3200,53.33333333,9907.96,100.41,95.515,-0.039758261,1,-0.039758261,%Air,sec,0.0716,0.0014385,NA,36,30.617,1.019,-0.631275448,-438.8428556,NA,mgO2/hr/kg,438.8428556,0.631275448,30.617,112
10,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,11,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,559.0731798,-0.045009104,0.987,4061,4181,10187.96,3600,60,10307.96,100.11,95.057,-0.044384101,1,-0.044384101,%Air,sec,0.0716,0.0014385,NA,36,30.729,1.019,-0.703488892,-489.0433727,NA,mgO2/hr/kg,489.0433727,0.703488892,30.729,112
11,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,12,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,493.3366201,-0.0370954,0.998,4461,4581,10587.96,4000,66.66666667,10707.96,100.4,96.038,-0.03640979,1,-0.03640979,%Air,sec,0.0716,0.0014385,NA,36,30.826,1.019,-0.576221166,-400.5708491,NA,mgO2/hr/kg,400.5708491,0.576221166,30.826,112
12,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,13,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,452.4708457,-0.032022036,0.991,4861,4981,10987.96,4400,73.33333333,11107.96,100.51,96.72,-0.031275819,1,-0.031275819,%Air,sec,0.0716,0.0014385,NA,36,30.951,1.019,-0.494005761,-343.4172828,NA,mgO2/hr/kg,343.4172828,0.494005761,30.951,112
13,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,14,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,527.1626078,-0.037444723,0.98,5261,5381,11387.96,4800,80,11507.96,100.4,95.872,-0.036637899,1,-0.036637899,%Air,sec,0.0716,0.0014385,NA,36,31.061,1.019,-0.577708875,-401.6050573,NA,mgO2/hr/kg,401.6050573,0.577708875,31.061,112
14,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,15,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,581.5100191,-0.040818253,0.99,5661,5781,11787.96,5200,86.66666667,11907.96,100.14,95.357,-0.039950822,1,-0.039950822,%Air,sec,0.0716,0.0014385,NA,36,31.171,1.019,-0.628869349,-437.1702113,NA,mgO2/hr/kg,437.1702113,0.628869349,31.171,112
15,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,16,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,461.7872826,-0.029628546,0.997,6061,6181,12187.96,5600,93.33333333,12307.96,100.56,96.927,-0.028700508,1,-0.028700508,%Air,sec,0.0716,0.0014385,NA,36,31.286,1.019,-0.450970199,-313.5003121,NA,mgO2/hr/kg,313.5003121,0.450970199,31.286,112
16,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,17,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,421.1626532,-0.025476541,0.989,6461,6581,12587.96,6000,100,12707.96,100.33,97.046,-0.024487896,1,-0.024487896,%Air,sec,0.0716,0.0014385,NA,36,31.403,1.019,-0.384079351,-266.9998964,NA,mgO2/hr/kg,266.9998964,0.384079351,31.403,112
17,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,18,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,506.1770909,-0.031196836,0.958,6861,6981,12987.96,6400,106.6666667,13107.96,100.67,96.693,-0.030147585,1,-0.030147585,%Air,sec,0.0716,0.0014385,NA,36,31.491,1.019,-0.472203848,-328.261278,NA,mgO2/hr/kg,328.261278,0.472203848,31.491,112
18,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,19,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,521.1395933,-0.031359375,0.952,7261,7381,13387.96,6800,113.3333333,13507.96,100.84,97.219,-0.030249517,1,-0.030249517,%Air,sec,0.0716,0.0014385,NA,36,31.608,1.019,-0.472942928,-328.7750632,NA,mgO2/hr/kg,328.7750632,0.472942928,31.608,112
19,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,20,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,508.8015332,-0.029555228,0.987,7661,7776,13787.96,7200,120,13907.8,101.01,97.752,-0.028384774,1,-0.028384774,%Air,sec,0.0716,0.0014385,NA,36,31.721,1.019,-0.443013586,-307.9691249,NA,mgO2/hr/kg,307.9691249,0.443013586,31.721,112
20,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,21,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,516.8544515,-0.029284446,0.957,8038,8154,14187.65,7599.69,126.6615,14307.19,101.2,97.489,-0.028053455,1,-0.028053455,%Air,sec,0.0716,0.0014385,NA,36,31.806,1.019,-0.437268283,-303.9751704,NA,mgO2/hr/kg,303.9751704,0.437268283,31.806,112
21,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,22,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,435.2794112,-0.022920585,0.989,8430,8550,14588.68,8000.72,133.3453333,14708.68,100.79,97.875,-0.021628796,1,-0.021628796,%Air,sec,0.0716,0.0014385,NA,36,31.897,1.019,-0.3366545,-234.0316299,NA,mgO2/hr/kg,234.0316299,0.3366545,31.897,112
22,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,23,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,622.1474897,-0.034775376,0.992,8829,8949,14987.68,8399.72,139.9953333,15107.68,100.68,96.746,-0.033423132,1,-0.033423132,%Air,sec,0.0716,0.0014385,NA,36,32.041,1.019,-0.519082148,-360.8495991,NA,mgO2/hr/kg,360.8495991,0.519082148,32.041,112
23,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,24,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,579.9525188,-0.031145556,0.98,9229,9349,15387.68,8799.72,146.662,15507.68,100.58,96.81,-0.029732705,1,-0.029732705,%Air,sec,0.0716,0.0014385,NA,36,32.171,1.019,-0.460845524,-320.3653276,NA,mgO2/hr/kg,320.3653276,0.460845524,32.171,112
24,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,25,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,708.8853014,-0.038479081,0.958,9629,9749,15787.68,9199.72,153.3286667,15907.68,100.98,96.244,-0.037005623,1,-0.037005623,%Air,sec,0.0716,0.0014385,NA,36,32.24,1.019,-0.572965585,-398.3076715,NA,mgO2/hr/kg,398.3076715,0.572965585,32.24,112
25,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,26,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,683.700777,-0.036009189,0.975,10029,10149,16187.68,9599.72,159.9953333,16307.68,100.48,96.279,-0.034475123,1,-0.034475123,%Air,sec,0.0716,0.0014385,NA,36,32.325,1.019,-0.53308977,-370.5872573,NA,mgO2/hr/kg,370.5872573,0.53308977,32.325,112
26,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,27,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,618.6624503,-0.03120023,0.996,10429,10549,16587.68,9999.72,166.662,16707.68,101.14,97.218,-0.029605558,1,-0.029605558,%Air,sec,0.0716,0.0014385,NA,36,32.442,1.019,-0.456971643,-317.6723273,NA,mgO2/hr/kg,317.6723273,0.456971643,32.442,112
27,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,28,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,696.8155541,-0.035062586,0.995,10829,10949,16987.68,10399.72,173.3286667,17107.68,100.95,96.718,-0.033407307,1,-0.033407307,%Air,sec,0.0716,0.0014385,NA,36,32.568,1.019,-0.514659876,-357.7753743,NA,mgO2/hr/kg,357.7753743,0.514659876,32.568,112
28,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,29,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,668.4830631,-0.032666962,0.981,11229,11349,17387.68,10799.72,179.9953333,17507.68,100.3,96.29,-0.030951076,1,-0.030951076,%Air,sec,0.0716,0.0014385,NA,36,32.666,1.019,-0.476106777,-330.9744714,NA,mgO2/hr/kg,330.9744714,0.476106777,32.666,112
29,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,30,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,634.9830962,-0.030028499,0.986,11629,11749,17787.68,11199.72,186.662,17907.68,100.97,97.216,-0.028252006,1,-0.028252006,%Air,sec,0.0716,0.0014385,NA,36,32.758,1.019,-0.43397846,-301.6881888,NA,mgO2/hr/kg,301.6881888,0.43397846,32.758,112
30,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,31,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,775.3763377,-0.037075742,0.991,12029,12149,18187.68,11599.72,193.3286667,18307.68,100.71,96.375,-0.035238642,1,-0.035238642,%Air,sec,0.0716,0.0014385,NA,36,32.87,1.019,-0.5403768,-375.652972,NA,mgO2/hr/kg,375.652972,0.5403768,32.87,112
31,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,32,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,819.2537112,-0.03862146,0.984,12429,12549,18587.68,11999.72,199.9953333,18707.68,100.91,96.703,-0.036723753,1,-0.036723753,%Air,sec,0.0716,0.0014385,NA,36,32.982,1.019,-0.562191458,-390.8178364,NA,mgO2/hr/kg,390.8178364,0.562191458,32.982,112
32,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,33,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,754.4150088,-0.03440149,0.987,12829,12949,18987.68,12399.72,206.662,19107.68,101,96.953,-0.032443176,1,-0.032443176,%Air,sec,0.0716,0.0014385,NA,36,33.119,1.019,-0.495628512,-344.5453684,NA,mgO2/hr/kg,344.5453684,0.495628512,33.119,112
33,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,34,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,775.7605699,-0.034784115,0.991,13229,13349,19387.68,12799.72,213.3286667,19507.68,101.11,97.079,-0.032765194,1,-0.032765194,%Air,sec,0.0716,0.0014385,NA,36,33.219,1.019,-0.499788819,-347.4374829,NA,mgO2/hr/kg,347.4374829,0.499788819,33.219,112
34,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,35,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,958.2552488,-0.043305203,0.982,13629,13749,19787.68,13199.72,219.9953333,19907.68,100.94,95.969,-0.041225675,1,-0.041225675,%Air,sec,0.0716,0.0014385,NA,36,33.32,1.019,-0.627879999,-436.4824461,NA,mgO2/hr/kg,436.4824461,0.627879999,33.32,112
35,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,36,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,988.2356533,-0.04392438,0.991,14029,14149,20187.68,13599.72,226.662,20307.68,101.26,96.183,-0.041784245,1,-0.041784245,%Air,sec,0.0716,0.0014385,NA,36,33.4,1.019,-0.635616747,-441.8607902,NA,mgO2/hr/kg,441.8607902,0.635616747,33.4,112
36,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,37,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,711.2018517,-0.029621183,0.992,14429,14549,20587.68,13999.72,233.3286667,20707.68,101.31,97.572,-0.027420441,1,-0.027420441,%Air,sec,0.0716,0.0014385,NA,36,33.523,1.019,-0.416341087,-289.4272416,NA,mgO2/hr/kg,289.4272416,0.416341087,33.523,112
37,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,38,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,609.7850515,-0.024239798,0.988,14829,14949,20987.68,14399.72,239.9953333,21107.68,101.05,97.784,-0.021978449,1,-0.021978449,%Air,sec,0.0716,0.0014385,NA,36,33.628,1.019,-0.333183206,-231.6184956,NA,mgO2/hr/kg,231.6184956,0.333183206,33.628,112
38,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,39,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,690.7116086,-0.027586506,0.988,15229,15349,21387.68,14799.72,246.662,21507.68,100.63,97.113,-0.02526455,1,-0.02526455,%Air,sec,0.0716,0.0014385,NA,36,33.729,1.019,-0.382415837,-265.843474,NA,mgO2/hr/kg,265.843474,0.382415837,33.729,112
39,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,40,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,1150.165296,-0.048152649,0.988,15629,15749,21787.68,15199.72,253.3286667,21907.68,100.53,95.41,-0.045770086,1,-0.045770086,%Air,sec,0.0716,0.0014385,NA,36,33.833,1.019,-0.691712177,-480.8565705,NA,mgO2/hr/kg,480.8565705,0.691712177,33.833,112
40,11/07/2023,120.CPRE.154.30.2,120,CPRE,154,30,1,DELL,ch4,41,CPRE550,CPRE533,core,Pretty Patches,96.02,45.56,99.44,47.85,-16.622,146.042,-16.622,146.042,1,114,365,21/03/2023,10,0.91808,1070.754167,-0.043714354,0.98,16029,16149,22187.68,15599.72,259.9953333,22307.68,100.42,94.8,-0.041271185,1,-0.041271185,%Air,sec,0.0716,0.0014385,NA,36,33.958,1.019,-0.622549176,-432.7766256,NA,mgO2/hr/kg,432.7766256,0.622549176,33.958,112
